,id,dtm,value,corriente_1,voltaje,corriente_2,corriente_3,potencia_1,potencia_2,potencia_3,FP_1,FP_2,FP_3,frecuencia,building_id,sensor_id
196,2154152,2023-08-30 00:49:15,0.07,72.01,221.42,70.72,93.84,5.18,3.77,7.54,1.44,1.58,1.38,60.05,65,82
197,2154156,2023-08-30 00:49:30,0.07,71.27,220.8,70.37,89.37,4.69,3.77,7.07,1.49,1.58,1.38,60.0,65,82
198,2154159,2023-08-30 00:49:45,0.06,71.22,220.41,70.38,89.16,4.66,3.75,7.0,1.49,1.58,1.39,60.0,65,82
199,2154162,2023-08-30 00:50:00,0.07,73.75,220.94,70.58,89.85,5.26,3.82,7.12,1.44,1.57,1.38,60.01,65,82
200,2154167,2023-08-30 00:50:15,0.07,73.44,220.84,70.22,89.11,5.22,3.78,7.02,1.44,1.57,1.39,59.96,65,82
201,2154171,2023-08-30 00:50:30,0.07,73.63,220.29,70.21,89.37,5.23,3.77,7.02,1.44,1.57,1.39,60.01,65,82
202,2154174,2023-08-30 00:50:45,0.07,73.51,221.26,70.53,89.21,5.23,3.82,7.04,1.44,1.57,1.39,59.99,65,82
203,2154179,2023-08-30 00:51:00,0.07,73.72,221.5,70.59,89.65,5.25,3.81,7.09,1.45,1.57,1.38,60.03,65,82
204,2154184,2023-08-30 00:51:15,0.07,73.58,221.28,70.47,89.66,5.23,3.79,7.09,1.45,1.58,1.38,60.02,65,82
205,2154188,2023-08-30 00:51:30,0.07,72.86,220.99,70.47,89.29,5.04,3.8,7.03,1.46,1.57,1.39,60.0,65,82
206,2154191,2023-08-30 00:51:45,0.07,71.3,221.06,70.57,89.69,4.69,3.78,6.93,1.49,1.57,1.4,59.99,65,82
207,2154196,2023-08-30 00:52:00,0.06,71.33,220.39,70.22,89.5,4.68,3.76,6.92,1.49,1.58,1.4,59.98,65,82
208,2154200,2023-08-30 00:52:15,0.06,71.38,220.91,70.49,89.64,4.68,3.78,6.95,1.49,1.58,1.4,60.0,65,82
209,2154204,2023-08-30 00:52:30,0.07,72.11,221.01,70.53,93.95,5.21,3.76,7.45,1.44,1.58,1.38,60.01,65,82
210,2154208,2023-08-30 00:52:45,0.07,72.3,221.18,70.62,94.06,5.22,3.8,7.44,1.44,1.57,1.39,60.04,65,82
211,2154212,2023-08-30 00:53:00,0.07,72.22,221.19,70.6,94.28,5.22,3.78,7.46,1.44,1.58,1.38,60.04,65,82
212,2154215,2023-08-30 00:53:15,0.07,72.28,220.71,70.59,93.98,5.22,3.79,7.41,1.43,1.57,1.38,60.0,65,82
213,2154220,2023-08-30 00:53:30,0.07,72.3,220.9,70.78,94.39,5.23,3.81,7.47,1.43,1.57,1.38,60.03,65,82
214,2154224,2023-08-30 00:53:45,0.07,71.99,221.52,70.77,94.09,5.17,3.79,7.44,1.44,1.58,1.38,60.02,65,82
215,2154228,2023-08-30 00:54:00,0.07,72.14,221.32,70.62,94.06,5.19,3.78,7.44,1.44,1.58,1.38,60.01,65,82
216,2154230,2023-08-30 00:54:15,0.07,71.97,221.33,70.59,93.8,5.18,3.79,7.42,1.44,1.58,1.38,59.96,65,82
217,2154236,2023-08-30 00:54:30,0.07,72.14,221.12,70.51,93.78,5.2,3.79,7.41,1.44,1.58,1.38,59.96,65,82
218,2154240,2023-08-30 00:54:45,0.07,72.15,221.16,70.44,93.7,5.18,3.78,7.39,1.44,1.58,1.39,59.99,65,82
219,2154242,2023-08-30 00:55:00,0.07,71.99,221.14,70.64,95.85,5.18,3.79,7.85,1.44,1.58,1.36,59.98,65,82
220,2154248,2023-08-30 00:55:15,0.07,72.08,221.23,70.12,95.97,5.26,3.81,7.86,1.43,1.57,1.36,59.96,65,82
221,2154251,2023-08-30 00:55:30,0.08,72.45,221.2,70.17,96.1,5.3,3.8,7.87,1.43,1.57,1.36,60.04,65,82
222,2154256,2023-08-30 00:55:45,0.06,67.5,220.8,70.83,95.81,4.65,3.23,7.85,1.46,1.64,1.36,59.94,65,82
223,2154260,2023-08-30 00:56:00,0.07,67.77,221.14,71.01,95.96,4.67,3.24,7.85,1.46,1.64,1.36,60.02,65,82
224,2154264,2023-08-30 00:56:15,0.07,67.78,220.99,70.82,93.77,4.66,3.23,7.39,1.46,1.64,1.39,59.99,65,82
225,2154266,2023-08-30 00:56:30,0.06,67.62,220.9,70.64,93.73,4.67,3.23,7.42,1.46,1.64,1.38,59.95,65,82
226,2154271,2023-08-30 00:56:45,0.06,67.83,221.09,70.83,93.56,4.66,3.24,7.37,1.46,1.64,1.39,60.01,65,82
227,2154275,2023-08-30 00:57:00,0.06,67.89,221.03,70.89,93.76,4.67,3.25,7.4,1.46,1.64,1.38,60.01,65,82
228,2154280,2023-08-30 00:57:15,0.06,67.7,221.12,70.92,93.55,4.66,3.28,7.39,1.46,1.64,1.38,59.96,65,82
229,2154283,2023-08-30 00:57:30,0.06,67.01,221.76,71.1,89.7,4.15,3.25,7.0,1.52,1.64,1.39,60.01,65,82
230,2154288,2023-08-30 00:57:45,0.06,66.99,221.73,70.98,89.37,4.14,3.24,6.95,1.52,1.64,1.4,60.0,65,82
231,2154292,2023-08-30 00:58:00,0.06,67.06,222.04,71.02,89.66,4.14,3.23,6.98,1.52,1.64,1.4,60.01,65,82
232,2154296,2023-08-30 00:58:15,0.06,66.86,221.56,70.83,89.43,4.14,3.23,6.96,1.52,1.64,1.39,59.97,65,82
233,2154299,2023-08-30 00:58:30,0.06,66.98,221.72,71.05,89.61,4.13,3.25,6.98,1.52,1.64,1.39,60.0,65,82
234,2154302,2023-08-30 00:58:45,0.06,71.33,221.74,70.57,89.58,4.69,3.77,6.97,1.49,1.58,1.4,60.0,65,82
235,2154306,2023-08-30 00:59:00,0.06,71.34,221.89,70.53,89.43,4.69,3.8,6.97,1.49,1.58,1.4,59.98,65,82
236,2154310,2023-08-30 00:59:15,0.06,71.09,221.78,70.56,89.51,4.66,3.76,6.97,1.49,1.58,1.4,59.99,65,82
237,2154316,2023-08-30 00:59:30,0.06,70.96,221.85,68.92,89.08,4.63,4.2,6.92,1.49,1.52,1.4,60.01,65,82
238,2154318,2023-08-30 00:59:45,0.07,70.75,221.85,69.12,89.26,4.61,4.21,6.96,1.49,1.52,1.39,60.0,65,82
239,2154324,2023-08-30 01:00:00,0.07,70.66,221.28,68.99,89.6,4.6,4.17,6.9,1.49,1.52,1.4,60.0,65,82
240,2154328,2023-08-30 01:00:15,0.07,70.75,220.8,68.87,89.41,4.6,4.16,6.85,1.49,1.52,1.4,59.99,65,82
241,2154332,2023-08-30 01:00:30,0.07,71.67,220.42,68.95,93.72,5.15,4.18,7.3,1.44,1.52,1.39,59.99,65,82
242,2154336,2023-08-30 01:00:45,0.07,70.83,219.8,68.82,93.87,5.4,4.16,7.29,1.4,1.52,1.39,60.01,65,82
243,2154340,2023-08-30 01:01:00,0.07,70.66,220.04,68.96,94.09,5.27,4.15,7.31,1.41,1.52,1.39,60.07,65,82
244,2154344,2023-08-30 01:01:15,0.07,71.54,219.66,68.82,93.5,5.01,4.15,7.23,1.45,1.52,1.39,60.0,65,82
245,2154348,2023-08-30 01:01:30,0.07,67.81,219.77,69.02,94.12,4.6,3.69,7.32,1.47,1.57,1.39,60.03,65,82
246,2154352,2023-08-30 01:01:45,0.07,67.79,219.61,68.79,93.64,4.57,3.66,7.24,1.47,1.58,1.39,60.04,65,82
247,2154356,2023-08-30 01:02:00,0.07,67.96,219.87,68.81,93.8,4.6,3.69,7.29,1.47,1.57,1.39,60.02,65,82
248,2154360,2023-08-30 01:02:15,0.07,67.94,220.04,68.8,93.43,4.59,3.7,7.24,1.47,1.57,1.39,60.01,65,82
249,2154363,2023-08-30 01:02:30,0.06,67.94,220.03,68.7,93.68,4.58,3.68,7.26,1.47,1.57,1.39,60.03,65,82
250,2154366,2023-08-30 01:02:45,0.07,67.93,219.63,68.6,93.24,4.58,3.69,7.19,1.47,1.57,1.4,59.99,65,82
251,2154371,2023-08-30 01:03:00,0.07,68.01,220.19,68.6,93.35,4.59,3.69,7.24,1.47,1.57,1.39,60.01,65,82
252,2154374,2023-08-30 01:03:15,0.06,68.14,219.99,68.71,93.24,4.6,3.71,7.19,1.47,1.57,1.4,60.04,65,82
253,2154380,2023-08-30 01:03:30,0.07,68.13,219.96,68.74,93.19,4.61,3.73,7.2,1.47,1.57,1.4,60.02,65,82
254,2154382,2023-08-30 01:03:45,0.07,67.87,219.39,70.35,93.91,4.63,3.24,7.26,1.46,1.63,1.39,60.01,65,82
255,2154386,2023-08-30 01:04:00,0.06,67.83,219.84,70.4,94.78,4.75,3.25,7.43,1.45,1.63,1.39,60.01,65,82
256,2154391,2023-08-30 01:04:15,0.07,67.48,220.0,70.44,94.96,4.68,3.27,7.49,1.45,1.63,1.38,59.97,65,82
257,2154395,2023-08-30 01:04:30,0.07,72.06,219.78,70.1,95.01,5.21,3.82,7.48,1.43,1.57,1.38,59.97,65,82
258,2154399,2023-08-30 01:04:45,0.07,71.29,219.57,70.22,94.69,5.02,3.72,7.41,1.45,1.58,1.39,59.99,65,82
259,2154403,2023-08-30 01:05:00,0.07,71.17,220.24,70.36,93.98,4.9,3.69,7.3,1.46,1.58,1.39,60.0,65,82
260,2154408,2023-08-30 01:05:15,0.07,71.52,220.31,70.58,94.02,4.91,3.72,7.3,1.46,1.58,1.39,60.05,65,82
261,2154411,2023-08-30 01:05:30,0.07,71.23,219.97,70.51,93.4,4.84,3.7,7.2,1.47,1.58,1.4,60.04,65,82
262,2154415,2023-08-30 01:05:45,0.07,70.48,219.62,70.14,89.17,4.35,3.67,6.75,1.51,1.58,1.41,59.98,65,82
263,2154418,2023-08-30 01:06:00,0.06,70.52,220.48,70.39,89.34,4.34,3.68,6.8,1.52,1.59,1.41,60.02,65,82
264,2154423,2023-08-30 01:06:15,0.06,70.4,220.16,70.17,89.48,4.35,3.67,6.83,1.52,1.58,1.4,59.96,65,82
265,2154426,2023-08-30 01:06:30,0.06,70.65,220.19,70.49,89.67,4.36,3.7,6.83,1.52,1.58,1.4,60.04,65,82
266,2154431,2023-08-30 01:06:45,0.06,70.69,220.08,70.37,89.46,4.37,3.72,6.81,1.51,1.58,1.4,60.01,65,82
267,2154434,2023-08-30 01:07:00,0.06,70.59,220.21,70.31,89.28,4.35,3.71,6.79,1.52,1.58,1.41,59.99,65,82
268,2154439,2023-08-30 01:07:15,0.06,70.79,220.21,70.29,89.36,4.38,3.7,6.78,1.51,1.58,1.41,60.02,65,82
269,2154442,2023-08-30 01:07:30,0.06,70.54,220.02,72.27,89.32,4.35,3.35,6.77,1.52,1.63,1.41,59.98,65,82
270,2154446,2023-08-30 01:07:45,0.06,70.52,220.19,72.23,89.45,4.34,3.33,6.79,1.52,1.63,1.41,59.99,65,82
271,2154450,2023-08-30 01:08:00,0.06,70.61,220.22,72.39,89.65,4.34,3.36,6.82,1.52,1.63,1.41,60.02,65,82
272,2154455,2023-08-30 01:08:15,0.06,70.8,220.28,72.3,89.46,4.37,3.36,6.79,1.52,1.63,1.41,60.02,65,82
273,2154459,2023-08-30 01:08:30,0.06,70.87,220.35,72.36,89.5,4.36,3.37,6.78,1.52,1.63,1.41,60.05,65,82
274,2154463,2023-08-30 01:08:45,0.06,70.92,220.15,72.3,93.45,4.86,3.4,7.29,1.46,1.63,1.39,59.97,65,82
275,2154466,2023-08-30 01:09:00,0.07,71.05,220.36,72.23,93.91,4.92,3.37,7.33,1.46,1.63,1.39,60.0,65,82
276,2154470,2023-08-30 01:09:15,0.07,71.21,220.27,72.31,94.23,4.95,3.41,7.38,1.45,1.63,1.39,60.01,65,82
277,2154476,2023-08-30 01:09:30,0.07,70.99,220.21,72.23,93.79,4.9,3.38,7.31,1.46,1.63,1.39,59.98,65,82
278,2154480,2023-08-30 01:09:45,0.07,69.33,220.18,72.9,94.19,4.87,2.85,7.3,1.45,1.69,1.39,60.03,65,82
279,2154482,2023-08-30 01:10:00,0.06,69.02,220.23,72.74,93.86,4.84,2.82,7.26,1.45,1.69,1.39,59.98,65,82
280,2154488,2023-08-30 01:10:15,0.06,69.25,220.37,72.93,94.2,4.84,2.81,7.28,1.45,1.69,1.4,60.08,65,82
281,2154490,2023-08-30 01:10:30,0.06,69.07,220.26,72.81,94.06,4.84,2.83,7.29,1.45,1.69,1.39,59.98,65,82
282,2154495,2023-08-30 01:10:45,0.06,69.34,220.44,73.04,94.03,4.86,2.86,7.27,1.45,1.69,1.4,60.04,65,82
283,2154498,2023-08-30 01:11:00,0.06,69.12,220.3,72.84,93.82,4.84,2.84,7.26,1.45,1.69,1.39,59.98,65,82
284,2154504,2023-08-30 01:11:15,0.06,69.34,220.44,72.81,93.76,4.85,2.82,7.23,1.45,1.69,1.4,60.03,65,82
285,2154508,2023-08-30 01:11:30,0.06,67.22,220.4,73.0,93.85,4.36,2.83,7.26,1.49,1.69,1.4,60.03,65,82
286,2154510,2023-08-30 01:11:45,0.05,75.0,220.42,73.01,84.52,3.28,2.85,5.29,1.66,1.69,1.51,60.04,65,82
287,2154514,2023-08-30 01:12:00,0.05,74.68,220.43,72.88,84.45,3.25,2.81,5.3,1.66,1.69,1.51,59.97,65,82
288,2154520,2023-08-30 01:12:15,0.05,74.83,220.21,72.93,84.35,3.26,2.85,5.28,1.66,1.69,1.51,59.98,65,82
289,2154523,2023-08-30 01:12:30,0.05,74.64,220.37,73.01,84.39,3.25,2.81,5.3,1.66,1.7,1.51,59.95,65,82
290,2154526,2023-08-30 01:12:45,0.05,78.03,220.45,72.6,84.35,3.68,3.26,5.27,1.63,1.64,1.51,60.01,65,82
291,2154532,2023-08-30 01:13:00,0.05,78.54,220.25,72.25,84.32,3.77,3.34,5.27,1.62,1.63,1.51,59.96,65,82
292,2154534,2023-08-30 01:13:15,0.05,78.79,220.44,72.28,84.19,3.78,3.35,5.24,1.62,1.63,1.51,60.0,65,82
293,2154540,2023-08-30 01:13:30,0.05,78.2,220.15,72.34,84.55,3.75,3.3,5.32,1.62,1.64,1.51,59.95,65,82
294,2154542,2023-08-30 01:13:45,0.05,78.14,220.12,72.39,80.32,3.18,3.26,4.82,1.68,1.64,1.53,59.97,65,82
295,2154546,2023-08-30 01:14:00,0.05,78.03,220.49,72.58,80.42,3.15,3.24,4.83,1.68,1.65,1.53,60.0,65,82
296,2154551,2023-08-30 01:14:15,0.05,78.05,220.52,72.59,80.56,3.15,3.23,4.85,1.68,1.65,1.53,60.04,65,82
297,2154555,2023-08-30 01:14:30,0.05,77.91,220.41,72.37,80.28,3.17,3.24,4.82,1.68,1.65,1.53,59.94,65,82
298,2154558,2023-08-30 01:14:45,0.05,78.05,220.2,72.43,80.43,3.17,3.25,4.84,1.68,1.64,1.53,59.99,65,82
299,2154564,2023-08-30 01:15:00,0.05,77.92,220.25,72.34,80.31,3.16,3.24,4.83,1.68,1.64,1.53,59.96,65,82
300,2154568,2023-08-30 01:15:15,0.05,78.27,220.59,72.65,80.77,3.2,3.27,4.88,1.68,1.64,1.53,60.05,65,82
301,2154570,2023-08-30 01:15:30,0.05,77.98,220.42,72.4,80.4,3.17,3.25,4.85,1.68,1.64,1.53,59.96,65,82
302,2154574,2023-08-30 01:15:45,0.05,78.31,220.59,72.62,80.52,3.18,3.27,4.83,1.68,1.64,1.53,60.05,65,82
303,2154578,2023-08-30 01:16:00,0.05,78.16,220.35,72.46,80.45,3.18,3.26,4.84,1.68,1.64,1.53,59.98,65,82
304,2154582,2023-08-30 01:16:15,0.05,78.06,220.39,72.33,80.51,3.19,3.24,4.85,1.68,1.64,1.53,59.96,65,82
305,2154587,2023-08-30 01:16:30,0.05,76.56,220.42,72.6,81.42,3.47,3.3,4.98,1.64,1.64,1.52,60.03,65,82
306,2154591,2023-08-30 01:16:45,0.05,77.32,220.38,72.58,84.79,3.74,3.29,5.42,1.62,1.64,1.5,59.99,65,82
307,2154594,2023-08-30 01:17:00,0.05,76.65,220.63,72.49,85.87,3.88,3.29,5.64,1.6,1.64,1.49,59.98,65,82
308,2154599,2023-08-30 01:17:15,0.05,76.87,220.74,72.64,86.06,3.91,3.33,5.68,1.6,1.64,1.48,59.99,65,82
309,2154602,2023-08-30 01:17:30,0.05,76.97,220.55,72.5,85.82,3.91,3.31,5.63,1.6,1.64,1.49,59.99,65,82
310,2154606,2023-08-30 01:17:45,0.05,77.05,220.56,72.56,85.96,3.92,3.34,5.64,1.6,1.64,1.49,60.01,65,82
311,2154610,2023-08-30 01:18:00,0.05,77.01,220.44,72.34,85.58,3.92,3.31,5.59,1.6,1.64,1.49,59.98,65,82
312,2154615,2023-08-30 01:18:15,0.07,70.89,221.18,72.58,95.48,5.05,3.32,7.54,1.44,1.64,1.39,60.02,65,82
313,2154619,2023-08-30 01:18:30,0.07,71.16,221.13,72.51,93.94,4.9,3.32,7.3,1.46,1.64,1.39,60.01,65,82
314,2154624,2023-08-30 01:18:45,0.07,71.13,221.38,72.67,93.98,4.88,3.33,7.32,1.46,1.64,1.39,60.03,65,82
315,2154627,2023-08-30 01:19:00,0.06,71.05,221.04,72.43,93.19,4.8,3.31,7.22,1.47,1.64,1.4,59.96,65,82
316,2154630,2023-08-30 01:19:15,0.06,71.05,221.06,72.54,94.03,4.84,3.31,7.33,1.47,1.64,1.39,60.0,65,82
317,2154635,2023-08-30 01:19:30,0.07,71.04,221.24,72.58,93.9,4.82,3.31,7.32,1.47,1.64,1.39,59.99,65,82
318,2154640,2023-08-30 01:19:45,0.06,71.24,221.27,72.69,94.0,4.84,3.33,7.32,1.47,1.64,1.39,60.03,65,82
319,2154644,2023-08-30 01:20:00,0.07,71.23,221.37,72.69,93.93,4.87,3.35,7.33,1.47,1.64,1.39,60.02,65,82
320,2154647,2023-08-30 01:20:15,0.06,71.07,221.21,72.58,93.63,4.81,3.32,7.27,1.47,1.64,1.39,59.99,65,82
321,2154650,2023-08-30 01:20:30,0.07,71.16,221.2,72.6,93.87,4.87,3.34,7.32,1.47,1.64,1.39,59.98,65,82
322,2154654,2023-08-30 01:20:45,0.06,71.16,221.2,72.6,93.69,4.84,3.34,7.29,1.47,1.64,1.39,59.98,65,82
323,2154658,2023-08-30 01:21:00,0.07,71.29,221.3,72.45,93.74,4.88,3.32,7.29,1.47,1.64,1.39,60.0,65,82
324,2154662,2023-08-30 01:21:15,0.06,71.37,221.28,72.64,93.95,4.88,3.34,7.32,1.47,1.64,1.39,60.04,65,82
325,2154668,2023-08-30 01:21:30,0.07,71.4,221.3,72.6,93.62,4.85,3.33,7.25,1.47,1.64,1.4,60.05,65,82
326,2154671,2023-08-30 01:21:45,0.06,71.15,221.25,72.43,93.75,4.86,3.31,7.29,1.47,1.64,1.39,59.99,65,82
327,2154674,2023-08-30 01:22:00,0.06,67.35,221.44,73.09,93.72,4.4,2.85,7.3,1.49,1.69,1.39,59.98,65,82
328,2154677,2023-08-30 01:22:15,0.06,67.37,221.21,73.07,93.65,4.39,2.85,7.27,1.49,1.69,1.4,60.01,65,82
329,2154681,2023-08-30 01:22:30,0.06,66.88,221.37,73.17,89.76,3.89,2.85,6.86,1.55,1.69,1.41,60.04,65,82
330,2154683,2023-08-30 01:22:45,0.06,66.76,221.37,73.14,89.74,3.88,2.86,6.88,1.55,1.69,1.4,60.0,65,82
331,2154686,2023-08-30 01:23:00,0.06,66.72,221.36,73.19,89.83,3.87,2.84,6.89,1.55,1.69,1.4,60.02,65,82
332,2154692,2023-08-30 01:23:15,0.06,66.86,221.56,73.33,89.85,3.89,2.87,6.89,1.55,1.69,1.4,60.05,65,82
333,2154694,2023-08-30 01:23:30,0.06,66.76,221.46,73.15,89.79,3.87,2.84,6.87,1.55,1.69,1.4,60.03,65,82
334,2154698,2023-08-30 01:23:45,0.06,66.79,221.4,73.12,89.82,3.9,2.87,6.91,1.54,1.69,1.4,59.99,65,82
335,2154704,2023-08-30 01:24:00,0.06,66.79,221.45,73.05,89.5,3.89,2.85,6.85,1.55,1.69,1.4,59.98,65,82
336,2154708,2023-08-30 01:24:15,0.06,66.77,221.43,73.07,89.52,3.88,2.86,6.85,1.55,1.69,1.4,59.98,65,82
337,2154712,2023-08-30 01:24:30,0.06,66.83,221.55,73.14,89.64,3.9,2.87,6.88,1.54,1.69,1.4,59.98,65,82
338,2154714,2023-08-30 01:24:45,0.06,70.12,221.28,71.36,89.61,4.45,3.23,6.85,1.5,1.64,1.4,59.99,65,82
339,2154718,2023-08-30 01:25:00,0.06,71.27,221.43,70.33,89.16,4.46,3.92,6.82,1.51,1.56,1.4,59.97,65,82
340,2154722,2023-08-30 01:25:15,0.06,70.46,221.1,70.35,89.46,4.36,3.82,6.86,1.52,1.57,1.4,59.96,65,82
341,2154727,2023-08-30 01:25:30,0.07,71.95,220.68,70.3,93.94,5.31,3.81,7.33,1.42,1.57,1.39,59.95,65,82
342,2154732,2023-08-30 01:25:45,0.06,66.81,220.76,70.72,93.67,4.43,3.24,7.28,1.48,1.64,1.39,59.98,65,82
343,2154736,2023-08-30 01:26:00,0.06,66.58,220.54,70.62,93.35,4.37,3.22,7.24,1.48,1.64,1.39,59.94,65,82
344,2154740,2023-08-30 01:26:15,0.06,66.79,220.4,70.61,93.7,4.42,3.24,7.3,1.48,1.64,1.39,59.95,65,82
345,2154743,2023-08-30 01:26:30,0.06,66.98,220.51,70.26,93.78,4.48,3.26,7.29,1.48,1.63,1.39,60.02,65,82
346,2154746,2023-08-30 01:26:45,0.06,66.98,220.36,70.11,93.14,4.48,3.25,7.33,1.48,1.63,1.38,59.99,65,82
347,2154752,2023-08-30 01:27:00,0.06,66.94,220.5,70.59,92.8,4.39,3.25,7.29,1.49,1.64,1.39,59.98,65,82
348,2154756,2023-08-30 01:27:15,0.06,67.04,221.15,70.78,92.89,4.41,3.27,7.32,1.49,1.64,1.39,60.0,65,82
349,2154760,2023-08-30 01:27:30,0.06,66.87,220.79,70.68,92.8,4.38,3.26,7.3,1.49,1.63,1.39,59.96,65,82
350,2154764,2023-08-30 01:27:45,0.06,67.15,220.45,70.64,92.95,4.41,3.26,7.3,1.49,1.63,1.39,60.0,65,82
351,2154768,2023-08-30 01:28:00,0.07,67.07,220.93,70.77,93.04,4.39,3.28,7.32,1.49,1.63,1.39,60.01,65,82
352,2154772,2023-08-30 01:28:15,0.06,67.04,220.5,70.68,92.97,4.41,3.29,7.32,1.48,1.63,1.38,59.97,65,82
353,2154776,2023-08-30 01:28:30,0.06,67.22,220.61,70.7,93.02,4.43,3.29,7.33,1.48,1.63,1.39,59.98,65,82
354,2154780,2023-08-30 01:28:45,0.07,71.49,220.97,70.74,95.42,4.95,3.85,7.81,1.46,1.57,1.36,60.03,65,82
355,2154784,2023-08-30 01:29:00,0.07,71.61,220.73,70.57,95.72,4.97,3.84,7.84,1.46,1.57,1.36,60.02,65,82
356,2154787,2023-08-30 01:29:15,0.06,71.06,220.79,72.56,95.5,4.9,3.34,7.8,1.46,1.64,1.36,59.97,65,82
357,2154791,2023-08-30 01:29:30,0.07,70.82,220.71,72.79,95.78,4.87,3.3,7.82,1.46,1.64,1.36,60.03,65,82
358,2154795,2023-08-30 01:29:45,0.07,70.58,220.75,72.75,95.82,4.83,3.26,7.82,1.46,1.65,1.36,60.03,65,82
359,2154799,2023-08-30 01:30:00,0.06,70.45,221.16,72.01,95.39,4.83,3.4,7.8,1.46,1.63,1.36,59.98,65,82
360,2154804,2023-08-30 01:30:15,0.07,69.73,221.62,72.11,93.61,5.1,3.41,7.4,1.43,1.63,1.39,60.08,65,82
361,2154807,2023-08-30 01:30:30,0.06,69.29,221.64,72.02,89.12,4.38,3.38,6.92,1.51,1.63,1.4,60.02,65,82
362,2154811,2023-08-30 01:30:45,0.06,69.68,221.4,71.96,88.95,4.29,3.39,6.91,1.52,1.63,1.4,59.98,65,82
363,2154816,2023-08-30 01:31:00,0.06,69.82,221.07,72.02,89.0,4.3,3.4,6.89,1.52,1.63,1.4,60.01,65,82
364,2154819,2023-08-30 01:31:15,0.06,69.73,221.48,71.92,89.02,4.3,3.38,6.92,1.52,1.63,1.4,59.97,65,82
365,2154823,2023-08-30 01:31:30,0.06,69.92,221.68,72.07,89.31,4.3,3.38,6.94,1.52,1.63,1.4,60.03,65,82
366,2154827,2023-08-30 01:31:45,0.06,69.91,221.49,71.99,89.06,4.31,3.39,6.91,1.52,1.63,1.4,60.0,65,82
367,2154832,2023-08-30 01:32:00,0.06,70.12,221.45,72.09,89.31,4.34,3.43,6.95,1.52,1.62,1.39,60.02,65,82
368,2154834,2023-08-30 01:32:15,0.06,70.03,221.52,71.91,89.36,4.33,3.41,6.83,1.52,1.63,1.41,59.98,65,82
369,2154838,2023-08-30 01:32:30,0.06,70.42,221.4,72.12,89.6,4.37,3.44,6.83,1.52,1.62,1.41,60.05,65,82
370,2154842,2023-08-30 01:32:45,0.06,70.28,221.48,71.96,89.56,4.36,3.43,6.85,1.52,1.62,1.4,60.01,65,82
371,2154848,2023-08-30 01:33:00,0.06,70.21,221.41,71.81,89.31,4.32,3.39,6.8,1.52,1.63,1.41,60.01,65,82
372,2154852,2023-08-30 01:33:15,0.06,70.49,221.79,72.0,89.47,4.37,3.43,6.82,1.52,1.63,1.41,60.05,65,82
373,2154854,2023-08-30 01:33:30,0.06,71.32,221.51,71.93,93.94,4.93,3.43,7.31,1.46,1.62,1.39,60.06,65,82
374,2154859,2023-08-30 01:33:45,0.07,71.22,221.24,71.73,93.99,4.93,3.41,7.31,1.46,1.62,1.39,60.03,65,82
375,2154863,2023-08-30 01:34:00,0.07,71.1,220.24,71.62,93.76,4.91,3.43,7.27,1.46,1.62,1.39,59.96,65,82
376,2154866,2023-08-30 01:34:15,0.07,71.18,220.52,71.75,93.77,4.91,3.45,7.27,1.46,1.62,1.39,59.98,65,82
377,2154870,2023-08-30 01:34:30,0.07,71.47,220.41,71.7,93.94,4.95,3.48,7.29,1.46,1.62,1.39,60.0,65,82
378,2154875,2023-08-30 01:34:45,0.07,71.27,220.21,71.55,94.22,4.96,3.46,7.34,1.45,1.62,1.39,59.95,65,82
379,2154880,2023-08-30 01:35:00,0.07,71.54,221.41,71.98,94.32,4.95,3.45,7.35,1.46,1.62,1.39,60.07,65,82
380,2154882,2023-08-30 01:35:15,0.07,71.37,221.08,72.11,94.2,4.92,3.49,7.33,1.46,1.62,1.39,60.03,65,82
381,2154887,2023-08-30 01:35:30,0.07,71.27,221.05,71.98,93.93,4.92,3.49,7.32,1.46,1.62,1.39,59.99,65,82
382,2154891,2023-08-30 01:35:45,0.07,71.27,220.72,71.75,93.69,4.9,3.45,7.26,1.46,1.62,1.4,59.99,65,82
383,2154895,2023-08-30 01:36:00,0.07,71.4,220.68,71.64,93.67,4.94,3.47,7.28,1.46,1.62,1.39,59.97,65,82
384,2154899,2023-08-30 01:36:15,0.07,71.42,220.75,71.83,93.64,4.91,3.47,7.25,1.46,1.62,1.4,60.03,65,82
385,2154903,2023-08-30 01:36:30,0.07,71.45,221.17,71.94,93.85,4.91,3.47,7.28,1.46,1.62,1.4,60.04,65,82
386,2154906,2023-08-30 01:36:45,0.07,71.21,220.8,71.7,93.66,4.9,3.45,7.27,1.46,1.62,1.39,59.98,65,82
387,2154910,2023-08-30 01:37:00,0.07,71.57,220.83,72.01,94.42,4.96,3.49,7.38,1.46,1.62,1.39,60.0,65,82
388,2154915,2023-08-30 01:37:15,0.07,71.41,220.16,71.7,93.9,4.93,3.46,7.27,1.46,1.62,1.39,59.99,65,82
389,2154919,2023-08-30 01:37:30,0.07,71.35,220.93,71.98,93.86,4.91,3.47,7.28,1.46,1.62,1.4,60.02,65,82
390,2154923,2023-08-30 01:37:45,0.07,71.43,220.9,72.0,93.95,4.92,3.49,7.3,1.46,1.62,1.39,60.02,65,82
391,2154928,2023-08-30 01:38:00,0.07,71.36,221.63,72.07,94.01,4.91,3.47,7.33,1.46,1.62,1.39,60.05,65,82
